itemCollection_faction_ComStar,,,
vehicledef_HETZER_WHEELED_ASSAULT_GUN_SRM,Mech,1,1
vehicledef_HUITZILOPOCHTLI_ASSAULT_TANK_HUEY,Mech,1,1
vehicledef_HUNTER_LIGHT_SUPPORT_TANK,Mech,1,1
vehicledef_HUNTER_LIGHT_SUPPORT_TANK_3054_UPGRADE,Mech,1,1
vehicledef_HUNTER_LIGHT_SUPPORT_TANK_AMMO,Mech,1,1
vehicledef_HUNTER_LIGHT_SUPPORT_TANK_ERLL,Mech,1,1
vehicledef_HUNTER_LIGHT_SUPPORT_TANK_LRM10,Mech,1,1
vehicledef_HUNTER_LIGHT_SUPPORT_TANK_LRM15,Mech,1,1
vehicledef_INDRA_INFANTRY_TRANSPORT,Mech,1,1
vehicledef_ISHTAR_HEAVY_FIRE_SUPPORT_TANK,Mech,1,1
vehicledef_ISHTAR_HEAVY_FIRE_SUPPORT_TANK_ORIGINAL,Mech,1,1
vehicledef_J_EDGAR_LIGHT_HOVER_TANK_CELL,Mech,1,1
vehicledef_J_EDGAR_LIGHT_HOVER_TANK_ICE,Mech,1,1
vehicledef_J_EDGAR_LIGHT_HOVER_TANK_KURITA,Mech,1,1
vehicledef_J_EDGAR_LIGHT_HOVER_TANK_TAG,Mech,1,1
vehicledef_KOKOU_DEFENSE_TANK,Mech,1,1
vehicledef_KOKOU_DEFENSE_TANK_XL,Mech,1,1
vehicledef_KU_WHEELED_ASSAULT_TANK,Mech,1,1
vehicledef_LASER_CARRIER,Mech,1,1
vehicledef_LIGHT_SRM_CARRIER,Mech,1,1
vehicledef_LRM_CARRIER_3055_UPGRADE,Mech,1,1
vehicledef_MANTICORE_HEAVY_TANK_3055_UPGRADE,Mech,1,1
vehicledef_MANTICORE_HEAVY_TANK_LBX,Mech,1,1
vehicledef_MARS_ASSAULT_VEHICLE,Mech,1,1
vehicledef_MAXIM_HEAVY_HOVER_TRANSPORT_3052_UPGRADE,Mech,1,1
vehicledef_MAXIM_HEAVY_HOVER_TRANSPORT_ANTIINFANTRY,Mech,1,1
vehicledef_MAXIM_HEAVY_HOVER_TRANSPORT_BA_FACTORY_UPGRADE,Mech,1,1
vehicledef_MAXIM_HEAVY_HOVER_TRANSPORT_BA_FIELD_UPGRADE,Mech,1,1
vehicledef_MAXIM_HEAVY_HOVER_TRANSPORT_CLAN,Mech,1,1
vehicledef_MAXIM_HEAVY_HOVER_TRANSPORT_FIRE_SUPPORT,Mech,1,1
vehicledef_MAXIM_HEAVY_HOVER_TRANSPORT_SRM2,Mech,1,1
vehicledef_MAXIM_HEAVY_HOVER_TRANSPORT_SRM4,Mech,1,1
vehicledef_MAXIM_I_HEAVY_HOVER_TRANSPORT,Mech,1,1
vehicledef_MITHRAS_LIGHT_TANK,Mech,1,1
vehicledef_MYRMIDON_MEDIUM_TANK,Mech,1,1
vehicledef_ODIN_SCOUT_TANK,Mech,1,1
vehicledef_ONTOS_HEAVY_TANK_3053_UPGRADE,Mech,1,1
vehicledef_ONTOS_HEAVY_TANK_FUSION,Mech,1,1
vehicledef_ONTOS_HEAVY_TANK_LRM,Mech,1,1
vehicledef_ORO_HEAVY_TANK,Mech,1,1
vehicledef_PARTISAN_AIR_DEFENSE_TANK,Mech,1,1
vehicledef_PARTISAN_AIR_DEFENSE_TANK_COMPANY_COMMAND,Mech,1,1
vehicledef_PARTISAN_AIR_DEFENSE_TANK_LANCE_COMMAND,Mech,1,1
vehicledef_PARTISAN_AIR_DEFENSE_TANK_XL,Mech,1,1
vehicledef_PARTISAN_HEAVY_TANK_AC2,Mech,1,1
vehicledef_PARTISAN_HEAVY_TANK_LRM,Mech,1,1
vehicledef_PARTISAN_HEAVY_TANK_REFIT,Mech,1,1
vehicledef_PATTON_TANK,Mech,1,1
vehicledef_PEGASUS_SCOUT_HOVER_TANK_3058_UPGRADE,Mech,1,1
vehicledef_PEGASUS_SCOUT_HOVER_TANK_MISSILE,Mech,1,1
vehicledef_PEGASUS_SCOUT_HOVER_TANK_UNARMED,Mech,1,1
vehicledef_PIKE_SUPPORT_VEHICLE,Mech,1,1
vehicledef_PIKE_SUPPORT_VEHICLE_AC5,Mech,1,1
vehicledef_PIKE_SUPPORT_VEHICLE_CLAN,Mech,1,1
vehicledef_PIKE_SUPPORT_VEHICLE_MISSILE,Mech,1,1
vehicledef_PILUM_HEAVY_TANK,Mech,1,1
vehicledef_PILUM_HEAVY_TANK_ARROW_IV,Mech,1,1
vehicledef_PLAINSMAN_MEDIUM_HOVERTANK,Mech,1,1
vehicledef_PO_HEAVY_TANK,Mech,1,1
vehicledef_PO_HEAVY_TANK_LIGHT_GAUSS,Mech,1,1
vehicledef_REGULATOR_HOVERTANK,Mech,1,1
vehicledef_ROMMEL_TANK,Mech,1,1
vehicledef_ROMMEL_TANK_GAUSS,Mech,1,1
vehicledef_SALADIN_ASSAULT_HOVER_TANK,Mech,1,1
vehicledef_SALADIN_ASSAULT_HOVER_TANK_ARMOR,Mech,1,1
vehicledef_SALADIN_ASSAULT_HOVER_TANK_CLAN_CARGO,Mech,1,1
vehicledef_SARACEN_MEDIUM_HOVER_TANK,Mech,1,1
vehicledef_SAVANNAH_MASTER_HOVERCRAFT,Mech,1,1
vehicledef_SAVANNAH_MASTER_HOVERCRAFT_SL,Mech,1,1
vehicledef_SCHILTRON_MOBILE_FIRESUPPORT_PLATFORM_A,Mech,1,1
vehicledef_SCHILTRON_MOBILE_FIRESUPPORT_PLATFORM_B,Mech,1,1
vehicledef_SCHILTRON_MOBILE_FIRESUPPORT_PLATFORM_C,Mech,1,1
vehicledef_SCHILTRON_MOBILE_FIRESUPPORT_PLATFORM_PRIME,Mech,1,1
vehicledef_SCHREK_AC_CARRIER,Mech,1,1
vehicledef_SCIMITAR_MEDIUM_HOVER_TANK,Mech,1,1
vehicledef_SCIMITAR_MEDIUM_HOVER_TANK_MISSILE,Mech,1,1
vehicledef_SCIMITAR_MEDIUM_HOVER_TANK_TAG,Mech,1,1
vehicledef_SCORPION_LIGHT_TANK_ARMOR,Mech,1,1
vehicledef_SCORPION_LIGHT_TANK_C,Mech,1,1
vehicledef_SCORPION_LIGHT_TANK_ML,Mech,1,1
vehicledef_SCORPION_LIGHT_TANK_MRM,Mech,1,1
vehicledef_SHAMASH_RECONNAISSANCE_VEHICLE,Mech,1,1
vehicledef_SKULKER_WHEELED_SCOUT_TANK_SRM,Mech,1,1
vehicledef_SLEIPNIR_APC_TANK,Mech,1,1
vehicledef_SLEIPNIR_APC_TANK_SRM,Mech,1,1
vehicledef_SRM_CARRIER_3054_UPGRADE,Mech,1,1
vehicledef_STRIKER_LIGHT_TANK,Mech,1,1
vehicledef_STRIKER_LIGHT_TANK_3053_UPGRADE,Mech,1,1
vehicledef_STRIKER_LIGHT_TANK_AMMO,Mech,1,1
vehicledef_STRIKER_LIGHT_TANK_LRM,Mech,1,1
vehicledef_STRIKER_LIGHT_TANK_NARC,Mech,1,1
vehicledef_STRIKER_LIGHT_TANK_SRM,Mech,1,1
vehicledef_STURMFEUR_HEAVY_TANK,Mech,1,1
vehicledef_STURMFEUR_HEAVY_TANK_SRM,Mech,1,1
vehicledef_SVANTOVIT_INFANTRY_FIGHTING_VEHICLE,Mech,1,1
vehicledef_SVANTOVIT_INFANTRY_FIGHTING_VEHICLE_ORIGINAL,Mech,1,1
vehicledef_SWIFT_WIND_SCOUT_CAR_ICE__SPEED,Mech,1,1
vehicledef_THOR_ARTILLERY_VEHICLE_CLAN,Mech,1,1
vehicledef_TOKUGAWA_HEAVY_TANK,Mech,1,1
vehicledef_TOKUGAWA_HEAVY_TANK_TKG151,Mech,1,1
vehicledef_TYPHOON_URBAN_ASSAULT_VEHICLE,Mech,1,1
vehicledef_TYPHOON_URBAN_ASSAULT_VEHICLE_TRACKED,Mech,1,1
vehicledef_VARGR_APC_TANK,Mech,1,1
vehicledef_VARGR_APC_TANK_LRM,Mech,1,1
vehicledef_VEDETTE_MEDIUM_TANK,Mech,1,1
vehicledef_VEDETTE_MEDIUM_TANK_AC10,Mech,1,1
vehicledef_VEDETTE_MEDIUM_TANK_AC2,Mech,1,1
vehicledef_VEDETTE_MEDIUM_TANK_LIAO,Mech,1,1
vehicledef_VEDETTE_MEDIUM_TANK_NETC,Mech,1,1
vehicledef_VEDETTE_MEDIUM_TANK_ULTRA,Mech,1,1
vehicledef_VON_LUCKNER_HEAVY_TANK_VNLK100,Mech,1,1
vehicledef_VON_LUCKNER_HEAVY_TANK_VNLK70,Mech,1,1
vehicledef_VON_LUCKNER_VNL_K70,Mech,1,1
vehicledef_ZHUKOV_HEAVY_TANK,Mech,1,1
vehicledef_ZORYA_LIGHT_TANK,Mech,1,1
vehicledef_ZORYA_LIGHT_TANK_AMMO,Mech,1,1
